id,sentence,difficulty
4335.0,"Certes pas dans les restaurants étoilés où la qualité reste tout de même satisfaisante, à condition évidemment d'accepter de s'endetter pour les vingt prochaines années avant de déguster la dernière création du chef.",B2
4336.0,"Une conversation normale se fait à 60 dB, tandis que le bruit du vent dans les arbres atteint les 20 dB.",B2
4337.0,"La réflexion sur la négation, sur ""le rien absolu que la philosophie doit reconnailre avant tout""",C2
4338.0,"En 2015, des sources publiques révèlent que SpaceX développe ses propres logiciels de simulation de dynamique des fluides afin d'améliorer leur capacité de simulation, d'évaluation et de conception des moteurs de fusée.",C1
4339.0,La Fête des mères est un jour très spécial durant lequel les mamans sont mises à l'honneur.,A1
4340.0,"Simone est comédienne, mais deux fois par mois, elle vient au siège de SNCF pour enregistrer ses annonces",B2
4341.0,"Grâce à un bienfaiteur, Julien a grandi dans une famille qui s'est occupée de lui et qui l'a éduqué.",A2
4342.0,"Le moteur Wankel est un moteur à piston rotatif, dans lequel un piston triangulaire convertit l'énergie issue de la combustion du carburant en une énergie mécanique de rotation transmise à l'arbre moteur.",C2
4343.0,"Et en fait, le cheveu est capable d'absorber jusqu'à huit fois son poids en hydrocarbure",A2
4344.0,"Nous vivons dans un univers bouleversé par les révolutions scientifiques et technologiques, par de nouvelles pratiques culturelles.",C2
4345.0,"Cette indemnité devrait être obligatoire dans toutes les entreprises et collectivités où des salariés la demandent, explique Yoann Rouillac, président d'un groupe de travail sur le vélo.",B2
4346.0,Je me demande si les fourmis dorment.,A2
4347.0,Voilà qui serait en effet de nature à simplifier sensiblement débats et controverses.,B2
4348.0,"L'idée était de stimuler chez les élèves l'esprit scientifique et les capacités d'expression, de favoriser leur compréhension du monde, et de leur permettre de mieux jouer leur rôle de citoyen en proposant des projets pédagogiques orientés vers des questions de société (éducation à la santé, au développement durable.).",C1
4349.0,"Les clés sont ici, je les ai trouvées",B1
4350.0,"Le danseur est un sportif de haut niveau, en effet les danseurs sont des athlètes qui doivent avoir un entraînement quotidien.",B2
4351.0,"Il se servait du bout de sa patte ainsi que d'une raquette veloutée et frappait juste assez fort pour faire voler, sans lui infliger la moindre meurtrissure, un corps de petite fille.",C2
4352.0,"Non, moi plus tard, je ferai des marionnettes comme mon papa.",A2
4353.0,Pour réussir un entretien il faut écouter avec attention et répondre avec des phrases courtes,B1
4354.0,"Le problème va du garçon de café tentant inintelligiblement de communiquer avec des touristes médusés jusque, comme on l'a vu, aux niveaux les plus élevés de la société française",C2
4355.0,"Les gens voulaient fuir le monde, et généralement, là où il y avait beaucoup de monde, c'était les destinations sud.",B1
4356.0,"Une dame : Tout le monde aime aller chercher les oeufs. quand y'a pas une poule qui est en train de pondre. [Une poule glousse] Hein, alors on va la laisser pondre, regardez, vous voyez ?",B1
4357.0,Le revenu des enfants sous autorité parentale est ajouté à celui du détenteur de l'autorité parentale.,B2
4358.0,Je me souviens d'une anecdote en particulier.,A2
4359.0,"Alors, le mieux pour satisfaire son désir d'achat patriotique, est-ce acheter une Toyota fabriquée dans le Nord de la France ou s'offrir une Renaud sortie de ses usines de Roumanie",B2
4360.0,"Fini les boutiques d'autrefois, adieu les voisins qu'on connaît bien.",B1
4361.0,"Depuis la salle panoramique de ce restaurant, la vue sur la ville est magnifique.",B1
4362.0,"Au sous-sol, il y a une cave, pour ranger le vin",B1
4363.0,Le risque de plagiat?,C1
4364.0,"Et, depuis sept ans, la Sorbonne forme des promotions de licenciés ès ""écrivain public, assistant en démarches administratives et en écritures privées"" qui iront exercer leurs talents dans les multiples secteurs que couvre la profession.",C1
4365.0,"A gauche, c'est ma salle de bain, avec vue sur mon jardin",A2
4366.0,C'est injuste On ne peut pas le condamner pour la faute qu'il a commise,B1
4367.0,"J'étais reconnaissant de l'obligeance qu'on me témoignait ; mais tantôt ma timidité m'empêchait d'en profiter, tantôt la fatigue d'une agitation sans but me faisait préférer la solitude aux plaisirs insipides que l'on m'invitait à partager.",C2
4368.0,"Normalement, c'est moi qui fais la cuisine le soir, mais samedi dernier, j'ai fait tout le ménage parce que ma mère était malade.",A2
4369.0,"Le grand objet de ces expéditions nocturnes, que Fabrice commandait en chef, était d'aller visiter les lignes dormantes, avant que les pêcheurs eussent entendu l'avertissement donné par les petites clochettes.",C1
4370.0,"Et pour cause: les seuls établissements non mixtes de l'Hexagone sont des institutions privées, même si elles ne représentent que 5% environ des écoles, collèges et lycées.",C1
4371.0,La classe de Mme Gaudé a fait une pièce de théâtre en anglais et la classe de M. Prêche a présenté un spectacle de danse.,A2
4372.0,"Et je me demande ce que je vais faire le jour où je pourrai plus faire le spectacle, car c'est ma vie.",A2
4373.0,"Certains partirent furibonds, jurant qu'ils ne se soumettraient jamais à un roi trop jeune pour avoir de la barbe au menton",C2
4374.0,"Aux Etats-Unis, des soldats risquent leur vie pour sauver de simples machines.",C2
4375.0,Son acte serait donc déterminé par une extériorité,C2
4376.0,"Et sans doute encore, le romantisme allemand dans lequel ces mouvements de l'esprit vont trouver comme une fluide cristalli- sation ne se présente pas au premier abord comme conscience malheureuse, ainsi que le fait le romantisme français.",C2
4377.0,"Tous les matins, il suit la même routine : il commence par se laver le visage avant de prendre une douche.",A2
4378.0,"A nos esprits plus clairvoyants, il fait valoir seulement cette lueur exquise d'éternité qui gît au fond de toute souffrance.",C1
4379.0,"Les comparaisons entre entreprises restent très difficiles et même si certains outils méthodologiques ont été développés comme l'Intangible Assets Monitor (Sveiby) ou le Balanced Scorecard (Norton et Kaplan), leurs approches restent discutées5",C2
4380.0,"Aujourd'hui, la classe inversée, une innovation pédagogique qui rencontre un succès sans précédent.",C1
4381.0,Cette notion est très importante.,B2
4382.0,L'ambiance était détestable dans l'entreprise: j'ai fini par démissionner.,B1
4383.0,"Je grimpai jusqu'à mi-pente, démontai et, tenant l'arc à demi bandé, parvins en haut de la colline.",C1
4384.0,Pourquoi le gouvernement a-t-il décidé une extension du public visé ?,B2
4385.0,"Un prêtre, confesseur du marquis del Dongo, eût pu sauver Prina en lui ouvrant la grille de l'église de San Giovanni, devant laquelle on traînait le malheureux ministre, qui même un instant fut abandonné dans le ruisseau, au milieu de la rue ; mais il refusa d'ouvrir sa grille avec dérision, et, six mois après, le marquis eut le bonheur de lui faire obtenir un bel avancement.",C1
4386.0,"Chaque année, l'humanité consomme plus de ressources que la Terre ne peut en produire en un an.",A2
4387.0,"Selon l'institut, qui s'appuie là sur d'autres études ou recherches, les raisons évoquées peuvent être multiples : ""lassitude"", ""manque de temps"", ""difficultés de transport ou insatisfactions liées à l'ambiance"".",C1
4388.0,"Une des originalités de la Fondation est d'impliquer la communauté scientifique dans la création des ressources pédagogiques, l'accompagnement des classes et la formation continue des enseignants.",C2
4389.0,"Dans les zones urbaines des pays pauvres, les plats gras et sucrés, peu chers et immédiatement disponibles, concurrencent la nourriture traditionnelle, plus coûteuse et plus longue à préparer.",C1
4390.0,"Cette voix, tous les voyageurs la connaissent",B2
4391.0,"Et toi, qu'est-ce que tu as prévu pendant les vacances ?",B1
4392.0,"Ce week-end on était à l'hôtel pour une réunion familiale, bon on hésite quoi, quand on croise les gens dans le couloir, on ne sait pas trop s'il faut porter le masque.",B1
4393.0,"Pour lui, parler sa langue maternelle avec ses filles, c'est surtout transmettre quelque chose de sa culture.",B1
4394.0,Je pars avec ma copine Igora dans le nord du pays faire du camping,A2
4395.0,On va s'occuper d'elle jusqu'à ce qu'elle aille mieux.,A2
4396.0,Le Canada se trouve au nord de l'amerique,A1
4397.0,"Bien sûr, il ne s'agit pas de travailler mais bien de participer et les séjours sont aussi organisés de manière à se faire plaisir.",B1
4398.0,"Pendant les trois années d'études, je vivais déjà chez elle.",A1
4399.0,"Vous ne vous rendez pas compte, monsieur, j'ai douze ans et demi, et je n'ai rien fait.",B1
4400.0,Les dents se trouvent dans la bouche,B1
4401.0,"Et cela ne changera pas, tant qu'aucune des élites économiques, administratives et politiques françaises ne sera passée par l'université, pour d'autres cursus que le droit et la médecine, monopoles traditionnels des facs.",C2
4402.0,"Les sots font de leur morale une masse compacte et indivisible, pour qu'elle se mêle le moins possible avec leurs actions, et les laisse libres dans tous les détails.",C2
4403.0,"Les lois de programmation mentionnées à l'antépénultième alinéa de l'article 34 de la Constitution ont pour objet de déterminer ""les objectifs de l'action de l'État"".",C2
4404.0,"En effet, même si vous ne souhaitez pas acheter quelque chose, il est toujours intéressant de passer du temps dans les centres commerciaux",A2
4405.0,Monsieur avez-vous vu monsieur de Cyrano ?,A1
4406.0,"Il a atteint, il y a quelques heures, la côte indienne où des dégâts et une douzaine de premières victimes sont à déplorer",B1
4407.0,"Lorsqu'il y a un éclair avec des nuages et de la pluie, il risque d'y avoir de la foudre et du tonnerre",B1
4408.0,Notre pays a intérêt à développer la culture technique et scientifique.,C2
4409.0,"2 à 3 minutes dans l'huile bouillante, et pour les accompagner, notre chef prépare la traditionnelle sauce chien"" : olgnon, cive, persil, sel, polvre, un peu de thym",C1
4410.0,J'ouvre la porte.,A1
4411.0,On ne se comprend pas du tout.,A2
4412.0,"2003, qui leur impose de prendre en charge la fin de vie de leurs appareils.",B1
4413.0,"Pareil pour les mathématiques , poursuit-il.",B2
4414.0,Vous méritez un coup de chapeau pour ce merveilleux spectacle innovant et divertissant !,C1
4415.0,Idem pour ceux qui les élisent.,B2
4416.0,"D'autres instruments ont ""sniffé"" les gaz à la surface de la comète et la récolte a été bonne. Le robot, qui pèse 100 kg sur la Terre, a une masse d'un gramme sur la comète, a recueilli une mine d'images et de données scientifiques, transmis à la sonde Rosetta qui les a renvoyés sur Terre.",B2
4417.0,"Sans parler des cantines d'entreprises, des bistrots branchés, des snacks et des bars de quartier.",B2
4418.0,Personne ne doit être reçu dans les fortifications par faveur ou par recommandation.,C2
4419.0,Je commande du poisson avec de la purée.,A1
4420.0,"Comme il mettait un grand prix à lui maintenir dans la société la place que son caractère méritait, et dont sa situation semblait l'exclure, il avait invité à souper plusieurs femmes de ses parentes et de ses amies qui avaient consenti à voir Ellénore.",C2
4421.0,"Des îles entières se retrouvent recouvertes par les déchets, c'est le cas de l'île Henderson sur laquelle 17 millions de tonnes de déchets se seraient accumulés car l'île est située tout proche d'un tourbillon géant, le gyre du Sud Pacifique.",B2
4422.0,La longueur est une distance mais une sensation aussi.,A1
4423.0,"C'était là le fruit qu'il avait retiré des études astrologiques de son ami l'abbé Blanès, aux prédictions duquel il ne croyait point.",C1
4424.0,"Et puis en outre, ça me paraît être un moyen prometteur pour lutter contre les inégalités et le décrochage scolaire.",C2
4425.0,J'ai oublié de vous dire : elle s'appelle Sarah.,A2
4426.0,C'est très gentil de sa part !,A2
4427.0,"Le frère de Stéphane peut venir les rechercher à l'aéroport le 26/11, mais malheureusement, il a refusé de les y conduire.",A2
4428.0,"Joe Biden a dû renoncer mardi à sa candidate pour diriger le budget à la Maison Blanche, Neera Tanden, face à l'opposition de sénateurs-clés, premier revers pour le nouveau président démocrate qui dispose d'une très courte majorité au Congrès.",B2
4429.0,"Le précepteur Pangloss était l'oracle de la maison, et le petit Candide écoutait ses leçons avec toute la bonne foi de son âge et de son caractère.",B2
4430.0,"il y a du travail, des théâtres, des cinémas, la vie culturelle est riche",B1
4431.0,- Mais quoi !,B1
4432.0,J'aime bien courir le matin en été.,A1
4433.0,Voudrais-tu te joindre à nous ?,A2
4434.0,Je fais des exercices d'articulation,B2
